id,Churn,churn
734919,0,0.0
734920,0,0.6
734921,0,0.2
734922,0,0.2
734923,0,0.0
734924,0,0.0
734925,0,0.0
734926,0,1.0
734927,0,0.0
734928,0,0.3
734929,0,0.0
734930,0,0.5
734931,0,0.0
734932,0,0.0
734933,0,0.1
734934,0,0.4
734935,0,0.6
734936,0,0.0
734937,0,0.0
734938,0,0.3
734939,0,0.1
734940,0,0.4
734941,0,0.0
734942,0,0.4
734943,0,0.0
734944,0,0.5
734945,0,0.0
734946,0,0.0
734947,0,0.0
734948,0,0.0
734949,0,0.0
734950,0,0.1
734951,0,0.0
734952,0,0.1
734953,0,0.8
734954,0,0.0
734955,0,0.0
734956,0,0.0
734957,0,0.1
734958,0,0.0
734959,0,0.0
734960,0,0.0
734961,0,0.0
734962,0,0.0
734963,0,0.5
734964,0,0.5
734965,0,0.6
734966,0,0.0
734967,0,0.2
734968,0,0.6
734969,0,0.1
734970,0,0.7
734971,0,0.0
734972,0,0.2
734973,0,0.0
734974,0,0.3
734975,0,0.3
734976,0,0.9
734977,0,0.0
734978,0,0.2
734979,0,0.1
734980,0,0.5
734981,0,0.1
734982,0,0.0
734983,0,0.1
734984,0,1.0
734985,0,0.4
734986,0,0.0
734987,0,0.8
734988,0,0.2
734989,0,0.0
734990,0,0.2
734991,0,0.1
734992,0,0.6
734993,0,0.0
734994,0,0.1
734995,0,0.5
734996,0,0.2
734997,0,0.1
734998,0,0.3
734999,0,0.0
735000,0,0.8
735001,0,0.1
735002,0,0.0
735003,0,0.0
735004,0,0.0
735005,0,0.1
735006,0,0.1
735007,0,0.0
735008,0,0.6
735009,0,0.6
735010,0,0.0
735011,0,0.0
735012,0,0.0
735013,0,0.0
735014,0,0.0
735015,0,0.5
735016,0,0.3
735017,0,0.8
735018,0,0.0
735019,0,0.0
735020,0,0.2
735021,0,0.8
735022,0,0.0
735023,0,0.0
735024,0,0.0
735025,0,0.1
735026,0,0.1
735027,0,0.5
735028,0,0.4
735029,0,0.3
735030,0,0.0
735031,0,0.5
735032,0,0.0
735033,0,0.1
735034,0,0.3
735035,0,0.3
735036,0,0.0
735037,0,0.4
735038,0,0.8
735039,0,0.9
735040,0,0.0
735041,0,0.5
735042,0,0.2
735043,0,0.5
735044,0,0.4
735045,0,0.0
735046,0,0.0
735047,0,0.1
735048,0,0.4
735049,0,0.0
735050,0,0.0
735051,0,0.4
735052,0,0.1
735053,0,0.7
735054,0,0.5
735055,0,0.0
735056,0,0.4
735057,0,0.1
735058,0,0.0
735059,0,0.3
735060,0,0.8
735061,0,0.1
735062,0,0.0
735063,0,0.1
735064,0,0.0
735065,0,0.0
735066,0,0.0
735067,0,0.4
735068,0,1.0
735069,0,0.4
735070,0,0.9
735071,0,0.0
735072,0,0.0
735073,0,0.1
735074,0,0.9
735075,0,0.2
735076,0,0.0
735077,0,0.0
735078,0,0.1
735079,0,0.2
735080,0,0.0
735081,0,0.5
735082,0,0.6
735083,0,0.0
735084,0,0.5
735085,0,0.0
735086,0,0.0
735087,0,0.5
735088,0,0.0
735089,0,0.8
735090,0,0.3
735091,0,0.1
735092,0,0.0
735093,0,0.0
735094,0,0.1
735095,0,0.4
735096,0,0.8
735097,0,0.0
735098,0,0.0
735099,0,0.0
735100,0,0.0
735101,0,0.7
735102,0,0.0
735103,0,0.2
735104,0,0.1
735105,0,0.2
735106,0,0.0
735107,0,0.3
735108,0,0.0
735109,0,0.4
735110,0,0.0
735111,0,0.0
735112,0,0.9
735113,0,0.0
735114,0,0.0
735115,0,0.0
735116,0,0.0
735117,0,0.8
735118,0,0.0
735119,0,0.0
735120,0,0.0
735121,0,0.4
735122,0,0.0
735123,0,0.6
735124,0,0.8
735125,0,0.8
735126,0,0.0
735127,0,0.0
735128,0,0.0
735129,0,0.0
735130,0,0.4
735131,0,0.0
735132,0,0.4
735133,0,0.0
735134,0,0.0
735135,0,0.3
735136,0,0.0
735137,0,0.0
735138,0,0.0
735139,0,0.1
735140,0,0.6
735141,0,0.3
735142,0,0.0
735143,0,0.6
735144,0,0.0
735145,0,0.6
735146,0,0.0
735147,0,0.0
735148,0,0.0
735149,0,0.0
735150,0,0.0
735151,0,0.6
735152,0,0.0
735153,0,0.0
735154,0,0.4
735155,0,0.5
735156,0,0.1
735157,0,0.0
735158,0,0.2
735159,0,0.4
735160,0,0.0
735161,0,0.5
735162,0,0.6
735163,0,0.6
735164,0,1.0
735165,0,0.0
735166,0,0.6
735167,0,0.0
735168,0,0.0
735169,0,0.7
735170,0,0.4
735171,0,0.9
735172,0,0.5
735173,0,0.0
735174,0,0.9
735175,0,0.0
735176,0,0.0
735177,0,0.0
735178,0,0.0
735179,0,0.1
735180,0,0.2
735181,0,0.0
735182,0,0.0
735183,0,0.3
735184,0,0.0
735185,0,0.0
735186,0,0.0
735187,0,0.1
735188,0,0.9
735189,0,0.0
735190,0,0.0
735191,0,0.5
735192,0,0.8
735193,0,0.4
735194,0,0.5
735195,0,0.0
735196,0,0.8
735197,0,0.2
735198,0,0.0
735199,0,0.2
735200,0,0.0
735201,0,1.0
735202,0,0.9
735203,0,0.0
735204,0,0.0
735205,0,0.7
735206,0,0.0
735207,0,0.0
735208,0,0.0
735209,0,0.6
735210,0,0.0
735211,0,0.2
735212,0,1.0
735213,0,0.9
735214,0,0.0
735215,0,0.2
735216,0,0.2
735217,0,0.0
735218,0,0.0
735219,0,0.0
735220,0,0.2
735221,0,0.1
735222,0,0.0
735223,0,0.0
735224,0,0.6
735225,0,0.4
735226,0,0.0
735227,0,0.1
735228,0,0.0
735229,0,0.0
735230,0,0.2
735231,0,0.5
735232,0,0.0
735233,0,0.0
735234,0,0.3
735235,0,0.0
735236,0,0.7
735237,0,0.1
735238,0,0.5
735239,0,0.6
735240,0,0.0
735241,0,0.7
735242,0,0.0
735243,0,0.3
735244,0,0.2
735245,0,0.0
735246,0,0.0
735247,0,0.8
735248,0,0.2
735249,0,0.5
735250,0,0.0
735251,0,0.0
735252,0,0.0
735253,0,0.0
735254,0,0.0
735255,0,0.1
735256,0,0.6
735257,0,0.5
735258,0,0.0
735259,0,0.4
735260,0,0.0
735261,0,0.3
735262,0,0.5
735263,0,0.8
735264,0,0.0
735265,0,0.6
735266,0,0.0
735267,0,0.0
735268,0,0.1
735269,0,0.0
735270,0,0.0
735271,0,0.1
735272,0,0.5
735273,0,0.0
735274,0,0.1
735275,0,0.9
735276,0,0.8
735277,0,0.1
735278,0,0.1
735279,0,0.0
735280,0,0.4
735281,0,0.0
735282,0,0.0
735283,0,0.6
735284,0,0.0
735285,0,0.0
735286,0,0.1
735287,0,0.2
735288,0,0.8
735289,0,0.0
735290,0,0.6
735291,0,0.4
735292,0,0.6
735293,0,0.6
735294,0,0.4
735295,0,0.6
735296,0,0.0
735297,0,0.3
735298,0,0.2
735299,0,0.3
735300,0,0.4
735301,0,0.3
735302,0,0.0
735303,0,0.1
735304,0,0.9
735305,0,0.0
735306,0,0.0
735307,0,0.7
735308,0,0.5
735309,0,0.0
735310,0,0.0
735311,0,0.4
735312,0,0.0
735313,0,0.5
735314,0,0.7
735315,0,0.8
735316,0,0.1
735317,0,0.8
735318,0,0.4
735319,0,0.7
735320,0,0.1
735321,0,1.0
735322,0,0.0
735323,0,0.0
735324,0,0.7
735325,0,0.4
735326,0,0.0
735327,0,0.1
735328,0,0.0
735329,0,0.1
735330,0,0.1
735331,0,0.0
735332,0,0.3
735333,0,0.2
735334,0,0.7
735335,0,0.0
735336,0,0.0
735337,0,0.4
735338,0,0.0
735339,0,0.6
735340,0,0.0
735341,0,0.0
735342,0,0.2
735343,0,0.3
735344,0,0.5
735345,0,0.1
735346,0,0.0
735347,0,0.3
735348,0,0.7
735349,0,0.0
735350,0,0.1
735351,0,0.0
735352,0,0.3
735353,0,0.3
735354,0,0.7
735355,0,0.0
735356,0,0.4
735357,0,0.2
735358,0,0.0
735359,0,0.0
735360,0,0.0
735361,0,0.5
735362,0,0.1
735363,0,0.0
735364,0,0.6
735365,0,0.0
735366,0,0.7
735367,0,0.1
735368,0,0.9
735369,0,0.6
735370,0,0.0
735371,0,0.2
735372,0,0.2
735373,0,0.0
735374,0,0.3
735375,0,0.1
735376,0,0.9
735377,0,0.5
735378,0,0.3
735379,0,0.0
735380,0,0.0
735381,0,0.0
735382,0,0.5
735383,0,0.0
735384,0,0.0
735385,0,0.0
735386,0,0.0
735387,0,0.6
735388,0,0.0
735389,0,0.7
735390,0,0.6
735391,0,0.0
735392,0,0.6
735393,0,0.0
735394,0,0.0
735395,0,0.7
735396,0,0.0
735397,0,0.6
735398,0,0.6
735399,0,0.1
735400,0,0.5
735401,0,0.5
735402,0,0.4
735403,0,0.7
735404,0,0.5
735405,0,0.0
735406,0,0.3
735407,0,0.7
735408,0,0.0
735409,0,0.2
735410,0,0.2
735411,0,0.0
735412,0,0.0
735413,0,0.3
735414,0,0.0
735415,0,0.1
735416,0,0.7
735417,0,0.9
735418,0,0.0
735419,0,0.0
735420,0,0.0
735421,0,0.0
735422,0,0.9
735423,0,0.3
735424,0,0.0
735425,0,0.0
735426,0,1.0
735427,0,0.2
735428,0,0.1
735429,0,0.1
735430,0,0.0
735431,0,0.1
735432,0,0.3
735433,0,0.0
735434,0,0.0
735435,0,0.0
735436,0,0.0
735437,0,0.9
735438,0,0.6
735439,0,0.2
735440,0,0.5
735441,0,0.1
735442,0,0.0
735443,0,0.0
735444,0,0.5
735445,0,0.0
735446,0,0.5
735447,0,0.0
735448,0,0.5
735449,0,0.6
735450,0,0.6
735451,0,0.6
735452,0,0.0
735453,0,0.0
735454,0,0.0
735455,0,0.2
735456,0,0.4
735457,0,0.0
735458,0,0.0
735459,0,0.4
735460,0,0.8
735461,0,0.0
735462,0,0.0
735463,0,0.0
735464,0,0.0
735465,0,0.4
735466,0,0.0
735467,0,0.0
735468,0,0.6
735469,0,0.7
735470,0,0.0
735471,0,0.7
735472,0,1.0
735473,0,0.1
735474,0,0.2
735475,0,0.1
735476,0,0.0
735477,0,0.1
735478,0,0.4
735479,0,0.0
735480,0,0.1
735481,0,0.2
735482,0,0.6
735483,0,0.0
735484,0,0.5
735485,0,0.0
735486,0,0.1
735487,0,0.0
735488,0,0.6
735489,0,0.0
735490,0,0.1
735491,0,0.6
735492,0,0.4
735493,0,0.0
735494,0,0.0
735495,0,0.5
735496,0,0.0
735497,0,0.1
735498,0,0.0
735499,0,0.3
735500,0,0.0
735501,0,0.5
735502,0,0.4
735503,0,0.1
735504,0,0.0
735505,0,0.1
735506,0,0.0
735507,0,0.0
735508,0,0.0
735509,0,0.1
735510,0,0.0
735511,0,0.2
735512,0,0.3
735513,0,0.1
735514,0,0.5
735515,0,0.0
735516,0,0.0
735517,0,1.0
735518,0,0.4
735519,0,0.8
735520,0,0.1
735521,0,0.4
735522,0,0.6
735523,0,1.0
735524,0,0.4
735525,0,0.5
735526,0,0.4
735527,0,0.0
735528,0,0.6
735529,0,0.4
735530,0,0.0
735531,0,0.4
735532,0,0.0
735533,0,0.6
735534,0,0.4
735535,0,1.0
735536,0,0.0
735537,0,0.1
735538,0,0.6
735539,0,0.2
735540,0,0.0
735541,0,0.8
735542,0,0.1
735543,0,0.6
735544,0,0.0
735545,0,0.0
735546,0,0.0
735547,0,0.0
735548,0,0.6
735549,0,0.0
735550,0,0.0
735551,0,0.2
735552,0,0.0
735553,0,0.7
735554,0,0.0
735555,0,0.0
735556,0,0.2
735557,0,0.3
735558,0,0.5
735559,0,0.3
735560,0,0.6
735561,0,0.1
735562,0,0.0
735563,0,0.0
735564,0,0.5
735565,0,0.7
735566,0,0.2
735567,0,1.0
735568,0,0.1
735569,0,0.4
735570,0,0.4
735571,0,0.0
735572,0,0.0
735573,0,0.1
735574,0,0.3
735575,0,0.1
735576,0,0.5
735577,0,0.0
735578,0,0.0
735579,0,0.3
735580,0,0.0
735581,0,0.8
735582,0,0.0
735583,0,0.9
735584,0,0.2
735585,0,0.3
735586,0,0.8
735587,0,0.2
735588,0,0.0
735589,0,0.5
735590,0,0.1
735591,0,0.0
735592,0,0.4
735593,0,0.0
735594,0,0.1
735595,0,0.0
735596,0,0.1
735597,0,0.0
735598,0,0.1
735599,0,0.0
735600,0,0.2
735601,0,1.0
735602,0,0.0
735603,0,0.1
735604,0,0.6
735605,0,0.0
735606,0,0.6
735607,0,0.5
735608,0,0.3
735609,0,0.0
735610,0,0.0
735611,0,0.0
735612,0,0.7
735613,0,0.2
735614,0,0.4
735615,0,0.1
735616,0,0.0
735617,0,0.0
735618,0,0.1
735619,0,0.0
735620,0,0.1
735621,0,0.0
735622,0,0.4
735623,0,0.7
735624,0,0.8
735625,0,0.1
735626,0,1.0
735627,0,0.9
735628,0,0.0
735629,0,0.0
735630,0,0.5
735631,0,0.4
735632,0,0.0
735633,0,0.7
735634,0,0.3
735635,0,0.0
735636,0,0.0
735637,0,0.0
735638,0,0.7
735639,0,0.0
735640,0,0.1
735641,0,0.5
735642,0,0.0
735643,0,0.0
735644,0,0.0
735645,0,0.0
735646,0,0.0
735647,0,0.0
735648,0,0.0
735649,0,0.2
735650,0,0.0
735651,0,0.0
735652,0,0.0
735653,0,0.5
735654,0,0.0
735655,0,0.0
735656,0,0.4
735657,0,0.0
735658,0,0.2
735659,0,0.0
735660,0,0.4
735661,0,0.1
735662,0,0.3
735663,0,0.0
735664,0,0.4
735665,0,0.6
735666,0,0.3
735667,0,0.0
735668,0,1.0
735669,0,0.0
735670,0,0.0
735671,0,0.9
735672,0,0.0
735673,0,0.5
735674,0,0.0
735675,0,0.4
735676,0,0.0
735677,0,0.0
735678,0,0.0
735679,0,0.7
735680,0,0.0
735681,0,0.3
735682,0,0.0
735683,0,0.2
735684,0,0.0
735685,0,0.2
735686,0,0.6
735687,0,0.8
735688,0,0.1
735689,0,0.8
735690,0,0.5
735691,0,0.0
735692,0,0.1
735693,0,0.0
735694,0,0.0
735695,0,0.0
735696,0,0.1
735697,0,0.2
735698,0,0.6
735699,0,0.4
735700,0,0.0
735701,0,0.0
735702,0,0.0
735703,0,0.0
735704,0,0.4
735705,0,0.0
735706,0,0.9
735707,0,0.7
735708,0,0.0
735709,0,0.6
735710,0,0.0
735711,0,0.0
735712,0,0.6
735713,0,0.6
735714,0,0.0
735715,0,0.6
735716,0,0.0
735717,0,0.6
735718,0,0.3
735719,0,0.0
735720,0,0.0
735721,0,0.1
735722,0,0.0
735723,0,0.7
735724,0,0.6
735725,0,0.0
735726,0,0.0
735727,0,0.5
735728,0,0.0
735729,0,0.0
735730,0,0.6
735731,0,0.0
735732,0,0.0
735733,0,0.3
735734,0,0.7
735735,0,0.0
735736,0,0.0
735737,0,1.0
735738,0,0.7
735739,0,0.7
735740,0,1.0
735741,0,0.3
735742,0,0.4
735743,0,0.0
735744,0,0.8
735745,0,0.0
735746,0,0.0
735747,0,0.5
735748,0,0.0
735749,0,0.5
735750,0,0.0
735751,0,0.1
735752,0,0.7
735753,0,0.3
735754,0,0.8
735755,0,0.1
735756,0,0.0
735757,0,0.0
735758,0,0.4
735759,0,0.7
735760,0,0.8
735761,0,0.4
735762,0,0.0
735763,0,0.4
735764,0,0.0
735765,0,0.2
735766,0,0.0
735767,0,0.0
735768,0,0.9
735769,0,0.0
735770,0,0.8
735771,0,0.6
735772,0,0.0
735773,0,0.6
735774,0,0.0
735775,0,0.3
735776,0,0.2
735777,0,0.5
735778,0,0.0
735779,0,0.0
735780,0,0.0
735781,0,0.0
735782,0,0.0
735783,0,0.7
735784,0,0.0
735785,0,0.0
735786,0,0.1
735787,0,0.0
735788,0,0.5
735789,0,0.0
735790,0,0.0
735791,0,0.2
735792,0,0.0
735793,0,0.0
735794,0,0.3
735795,0,0.1
735796,0,0.0
735797,0,0.0
735798,0,0.0
735799,0,0.2
735800,0,0.0
735801,0,0.0
735802,0,0.0
735803,0,0.4
735804,0,0.7
735805,0,0.3
735806,0,0.5
735807,0,0.7
735808,0,0.2
735809,0,0.0
735810,0,1.0
735811,0,0.0
735812,0,0.5
735813,0,0.0
735814,0,0.8
735815,0,0.6
735816,0,0.0
735817,0,0.8
735818,0,0.3
735819,0,0.1
735820,0,0.6
735821,0,0.4
735822,0,0.8
735823,0,0.6
735824,0,0.3
735825,0,0.1
735826,0,0.2
735827,0,0.3
735828,0,0.0
735829,0,0.8
735830,0,0.1
735831,0,0.6
735832,0,0.0
735833,0,0.0
735834,0,0.0
735835,0,0.2
735836,0,0.0
735837,0,0.0
735838,0,0.0
735839,0,0.1
735840,0,0.0
735841,0,0.7
735842,0,0.1
735843,0,0.0
735844,0,0.0
735845,0,0.1
735846,0,0.0
735847,0,0.5
735848,0,0.0
735849,0,0.8
735850,0,0.1
735851,0,0.4
735852,0,0.0
735853,0,0.0
735854,0,0.7
735855,0,0.0
735856,0,0.0
735857,0,0.0
735858,0,0.2
735859,0,0.4
735860,0,1.0
735861,0,0.7
735862,0,0.0
735863,0,0.2
735864,0,0.2
735865,0,0.2
735866,0,0.0
735867,0,0.0
735868,0,0.0
735869,0,0.1
735870,0,0.0
735871,0,0.8
735872,0,0.8
735873,0,0.6
735874,0,0.1
735875,0,0.0
735876,0,0.1
735877,0,0.3
735878,0,0.0
735879,0,0.0
735880,0,0.0
735881,0,0.0
735882,0,0.0
735883,0,0.0
735884,0,0.0
735885,0,0.1
735886,0,0.5
735887,0,0.0
735888,0,0.0
735889,0,0.3
735890,0,0.0
735891,0,0.1
735892,0,0.7
735893,0,0.6
735894,0,0.0
735895,0,0.2
735896,0,0.1
735897,0,0.8
735898,0,0.7
735899,0,0.0
735900,0,0.1
735901,0,0.4
735902,0,0.0
735903,0,0.0
735904,0,0.0
735905,0,0.0
735906,0,0.0
735907,0,0.2
735908,0,0.0
735909,0,0.1
735910,0,0.5
735911,0,0.5
735912,0,0.4
735913,0,0.2
735914,0,0.2
735915,0,0.0
735916,0,0.4
735917,0,0.0
735918,0,0.0
735919,0,0.0
735920,0,0.1
735921,0,0.6
735922,0,0.0
735923,0,0.0
735924,0,0.9
735925,0,0.6
735926,0,0.0
735927,0,0.4
735928,0,0.0
735929,0,0.1
735930,0,0.5
735931,0,0.0
735932,0,0.6
735933,0,0.0
735934,0,0.0
735935,0,0.4
735936,0,0.0
735937,0,0.0
735938,0,0.6
735939,0,0.1
735940,0,0.0
735941,0,0.0
735942,0,0.0
735943,0,0.1
735944,0,0.0
735945,0,0.1
735946,0,0.1
735947,0,0.0
735948,0,0.0
735949,0,0.0
735950,0,0.0
735951,0,0.0
735952,0,0.4
735953,0,0.1
735954,0,0.7
735955,0,0.1
735956,0,0.5
735957,0,0.0
735958,0,0.0
735959,0,0.0
735960,0,0.0
735961,0,0.0
735962,0,0.2
735963,0,0.0
735964,0,0.0
735965,0,0.0
735966,0,0.0
735967,0,0.3
735968,0,0.0
735969,0,0.0
735970,0,0.0
735971,0,0.1
735972,0,0.2
735973,0,0.7
735974,0,0.0
735975,0,0.3
735976,0,0.0
735977,0,0.0
735978,0,0.5
735979,0,0.1
735980,0,0.0
735981,0,0.0
735982,0,0.0
735983,0,0.4
735984,0,0.0
735985,0,0.6
735986,0,0.2
735987,0,0.3
735988,0,0.0
735989,0,0.1
735990,0,0.2
735991,0,0.7
735992,0,0.8
735993,0,0.0
735994,0,0.4
735995,0,0.0
735996,0,0.0
735997,0,0.0
735998,0,0.5
735999,0,0.0
736000,0,0.3
736001,0,0.0
736002,0,0.0
736003,0,0.0
736004,0,0.0
736005,0,0.0
736006,0,0.0
736007,0,0.0
736008,0,0.0
736009,0,0.0
736010,0,0.4
736011,0,0.1
736012,0,0.5
736013,0,0.0
736014,0,0.6
736015,0,0.0
736016,0,0.0
736017,0,0.0
736018,0,0.0
736019,0,0.1
736020,0,0.0
736021,0,0.0
736022,0,0.2
736023,0,0.2
736024,0,0.7
736025,0,0.3
736026,0,0.2
736027,0,0.0
736028,0,0.4
736029,0,0.0
736030,0,0.0
736031,0,0.0
736032,0,0.3
736033,0,0.0
736034,0,0.0
736035,0,0.9
736036,0,0.0
736037,0,0.0
736038,0,0.4
736039,0,0.0
736040,0,0.0
736041,0,0.8
736042,0,0.0
736043,0,1.0
736044,0,0.0
736045,0,0.0
736046,0,0.0
736047,0,0.1
736048,0,0.0
736049,0,0.0
736050,0,0.3
736051,0,0.0
736052,0,0.0
736053,0,0.0
736054,0,0.3
736055,0,0.0
736056,0,0.3
736057,0,0.6
736058,0,0.5
736059,0,0.0
736060,0,0.0
736061,0,0.3
736062,0,0.0
736063,0,0.0
736064,0,0.2
736065,0,0.4
736066,0,0.0
736067,0,0.4
736068,0,0.0
736069,0,0.0
736070,0,0.0
736071,0,0.5
736072,0,0.0
736073,0,0.0
736074,0,0.5
736075,0,0.0
736076,0,0.1
736077,0,0.6
736078,0,0.0
736079,0,0.2
736080,0,0.2
736081,0,0.0
736082,0,0.0
736083,0,0.4
736084,0,0.8
736085,0,0.0
736086,0,0.6
736087,0,0.0
736088,0,0.0
736089,0,0.1
736090,0,0.7
736091,0,0.4
736092,0,0.1
736093,0,0.0
736094,0,0.0
736095,0,0.8
736096,0,0.0
736097,0,0.2
736098,0,0.5
736099,0,0.2
736100,0,0.0
736101,0,0.2
736102,0,0.8
736103,0,0.0
736104,0,0.0
736105,0,0.5
736106,0,0.0
736107,0,0.0
736108,0,0.0
736109,0,0.0
736110,0,0.7
736111,0,0.0
736112,0,0.0
736113,0,0.0
736114,0,0.0
736115,0,0.0
736116,0,0.4
736117,0,0.0
736118,0,0.3
736119,0,0.3
736120,0,0.0
736121,0,0.2
736122,0,0.0
736123,0,0.0
736124,0,0.0
736125,0,0.8
736126,0,0.0
736127,0,0.0
736128,0,0.0
736129,0,0.0
736130,0,0.5
736131,0,0.0
736132,0,0.0
736133,0,1.0
736134,0,0.0
736135,0,0.6
736136,0,0.0
736137,0,0.0
736138,0,0.0
736139,0,0.6
736140,0,0.8
736141,0,0.0
736142,0,0.0
736143,0,0.0
736144,0,0.6
736145,0,0.3
736146,0,0.8
736147,0,0.2
736148,0,0.4
736149,0,0.2
736150,0,0.0
736151,0,0.4
736152,0,0.6
736153,0,0.0
736154,0,0.0
736155,0,0.0
736156,0,0.0
736157,0,0.1
736158,0,0.0
736159,0,0.7
736160,0,0.1
736161,0,0.0
736162,0,0.0
736163,0,0.0
736164,0,0.1
736165,0,0.0
736166,0,0.4
736167,0,0.0
736168,0,0.1
736169,0,0.4
736170,0,0.1
736171,0,0.0
736172,0,0.0
736173,0,0.1
736174,0,0.0
736175,0,0.4
736176,0,0.3
736177,0,0.0
736178,0,1.0
736179,0,0.1
736180,0,0.0
736181,0,0.0
736182,0,0.3
736183,0,0.0
736184,0,0.1
736185,0,0.2
736186,0,0.0
736187,0,0.7
736188,0,0.0
736189,0,0.6
736190,0,0.8
736191,0,0.3
736192,0,0.0
736193,0,0.4
736194,0,0.0
736195,0,0.0
736196,0,0.7
736197,0,1.0
736198,0,0.0
736199,0,0.0
736200,0,0.2
736201,0,0.3
736202,0,0.9
736203,0,0.0
736204,0,0.7
736205,0,0.0
736206,0,0.0
736207,0,0.2
736208,0,0.8
736209,0,0.0
736210,0,0.2
736211,0,0.4
736212,0,0.3
736213,0,0.0
736214,0,0.0
736215,0,0.5
736216,0,0.0
736217,0,0.0
736218,0,0.0
736219,0,0.0
736220,0,0.7
736221,0,0.0
736222,0,0.0
736223,0,0.3
736224,0,0.4
736225,0,0.0
736226,0,0.5
736227,0,0.5
736228,0,0.6
736229,0,0.7
736230,0,0.1
736231,0,0.4
736232,0,0.0
736233,0,0.1
736234,0,0.0
736235,0,0.6
736236,0,0.0
736237,0,0.4
736238,0,0.0
736239,0,0.0
736240,0,0.0
736241,0,0.0
736242,0,0.0
736243,0,0.5
736244,0,0.6
736245,0,0.0
736246,0,0.0
736247,0,0.1
736248,0,0.0
736249,0,0.0
736250,0,0.1
736251,0,0.0
736252,0,0.1
736253,0,0.9
736254,0,0.0
736255,0,0.6
736256,0,0.4
736257,0,0.0
736258,0,0.0
736259,0,0.0
736260,0,0.0
736261,0,0.6
736262,0,0.0
736263,0,0.2
736264,0,0.0
736265,0,0.4
736266,0,0.0
736267,0,0.1
736268,0,0.4
736269,0,0.0
736270,0,0.4
736271,0,0.5
736272,0,0.5
736273,0,0.6
736274,0,0.0
736275,0,0.0
736276,0,1.0
736277,0,0.0
736278,0,0.0
736279,0,0.0
736280,0,0.1
736281,0,0.2
736282,0,0.5
736283,0,0.6
736284,0,0.2
736285,0,0.1
736286,0,0.9
736287,0,1.0
736288,0,0.0
736289,0,0.0
736290,0,0.0
736291,0,0.0
736292,0,0.1
736293,0,0.4
736294,0,0.0
736295,0,0.1
736296,0,0.5
736297,0,0.2
736298,0,0.6
736299,0,0.3
736300,0,0.7
736301,0,0.0
736302,0,0.0
736303,0,0.4
736304,0,0.2
736305,0,0.0
736306,0,0.0
736307,0,0.0
736308,0,0.0
736309,0,0.0
736310,0,0.0
736311,0,0.4
736312,0,0.2
736313,0,0.0
736314,0,0.2
736315,0,0.2
736316,0,0.0
736317,0,0.0
736318,0,0.9
736319,0,0.0
736320,0,0.8
736321,0,0.9
736322,0,0.2
736323,0,0.0
736324,0,0.0
736325,0,0.1
736326,0,0.0
736327,0,0.5
736328,0,0.1
736329,0,0.1
736330,0,0.0
736331,0,0.4
736332,0,0.0
736333,0,1.0
736334,0,0.0
736335,0,0.0
736336,0,0.8
736337,0,0.0
736338,0,0.1
736339,0,0.4
736340,0,0.0
736341,0,0.0
736342,0,0.1
736343,0,0.5
736344,0,0.8
736345,0,0.0
736346,0,0.0
736347,0,0.3
736348,0,0.2
736349,0,0.1
736350,0,0.8
736351,0,0.5
736352,0,0.1
736353,0,0.5
736354,0,0.8
736355,0,0.6
736356,0,0.2
736357,0,0.0
736358,0,0.0
736359,0,0.0
736360,0,1.0
736361,0,0.0
736362,0,0.1
736363,0,0.0
736364,0,0.0
736365,0,0.6
736366,0,0.6
736367,0,0.2
736368,0,0.1
736369,0,0.1
736370,0,0.9
736371,0,0.2
736372,0,0.0
736373,0,0.0
736374,0,0.0
736375,0,0.5
736376,0,0.0
736377,0,0.1
736378,0,0.8
736379,0,0.0
736380,0,0.4
736381,0,0.0
736382,0,0.0
736383,0,0.0
736384,0,0.6
736385,0,0.0
736386,0,0.0
736387,0,0.0
736388,0,0.0
736389,0,0.8
736390,0,0.1
736391,0,0.5
736392,0,0.8
736393,0,0.0
736394,0,0.0
736395,0,0.0
736396,0,0.7
736397,0,0.2
736398,0,0.2
736399,0,0.6
736400,0,0.0
736401,0,0.4
736402,0,0.0
736403,0,0.0
736404,0,0.7
736405,0,0.8
736406,0,0.0
736407,0,0.0
736408,0,0.3
736409,0,0.7
736410,0,0.6
736411,0,0.0
736412,0,0.0
736413,0,0.0
736414,0,0.1
736415,0,0.2
736416,0,0.6
736417,0,0.1
736418,0,0.0
736419,0,0.0
736420,0,0.2
736421,0,0.4
736422,0,0.9
736423,0,0.0
736424,0,0.2
736425,0,0.0
736426,0,1.0
736427,0,0.8
736428,0,0.0
736429,0,0.1
736430,0,0.1
736431,0,0.6
736432,0,0.3
736433,0,0.0
736434,0,0.4
736435,0,0.7
736436,0,0.0
736437,0,0.8
736438,0,0.2
736439,0,0.7
736440,0,0.0
736441,0,0.0
736442,0,0.0
736443,0,0.0
736444,0,0.0
736445,0,0.0
736446,0,0.1
736447,0,0.0
736448,0,0.2
736449,0,0.5
736450,0,0.4
736451,0,0.0
736452,0,0.0
736453,0,0.0
736454,0,0.0
736455,0,0.0
736456,0,0.4
736457,0,0.6
736458,0,0.0
736459,0,0.1
736460,0,0.2
736461,0,0.0
736462,0,0.0
736463,0,0.0
736464,0,0.0
736465,0,0.2
736466,0,0.0
736467,0,0.6
736468,0,0.8
736469,0,0.2
736470,0,0.3
736471,0,0.0
736472,0,0.0
